radio,mcc,net,area,cell,unit,lon,lat,range,samples,changeable,created,updated,averageSignal
UMTS,234,20,50,7674916,248,-4.252392,55.857701,26,4,1,1458838687,1472143723,
GSM,262,7,52853,6518,,11.516829,49.313721,3030,38,1,1458838687,1472143536,-87
UMTS,234,20,54,11464476,217,-3.241473,55.939996,17,3,1,1458838733,1472143723,
UMTS,234,20,54,11463873,217,-3.241224,55.938935,16,4,1,1458838733,1472143723,
UMTS,724,11,49427,20202,157,-39.942938,-18.459852,153,59,1,1458838864,1472143803,
UMTS,724,11,56504,1622020,13,-44.088484,-22.513425,44,20,1,1458838871,1472143803,
UMTS,724,16,5140,88474658,446,-50.131964,-29.972802,165,3,1,1458838887,1472143803,
UMTS,724,16,5140,88476539,481,-50.135128,-29.991655,195,3,1,1458838887,1472143803,
UMTS,724,16,5140,88474659,454,-50.134676,-29.970056,63,3,1,1458838887,1472143803,
UMTS,724,16,5140,88483128,114,-50.13374,-29.986991,166,3,1,1458838888,1472143803,
UMTS,724,16,5140,88482039,186,-50.148645,-30.000909,258,2,1,1458838888,1472143803,
UMTS,724,16,5140,88486239,49,-50.101027,-29.909244,370,7,1,1458838888,1472143804,
UMTS,724,16,5140,88494659,454,-50.134761,-29.969299,49,3,1,1458838888,1472143804,
UMTS,724,16,5140,88502969,151,-50.133245,-29.962028,38,2,1,1458838889,1472143804,
UMTS,724,16,5140,88486238,41,-50.097059,-29.909243,205,5,1,1458838888,1472143804,
UMTS,724,16,5140,88494658,446,-50.131213,-29.97526,189,5,1,1458838888,1472143804,
UMTS,724,16,5140,88496239,49,-50.099283,-29.906703,476,6,1,1458838888,1472143804,
UMTS,724,16,5140,88492967,135,-50.125772,-29.948536,378,3,1,1458838888,1472143804,
UMTS,724,16,5140,88503127,446,-50.132658,-29.982575,346,3,1,1458838889,1472143804,
UMTS,724,16,5140,88492969,151,-50.132834,-29.961826,60,3,1,1458838888,1472143804,
UMTS,724,16,5140,88502039,186,-50.149557,-29.998129,54,3,1,1458838889,1472143804,
UMTS,724,16,5140,88502037,170,-50.138317,-29.990808,211,3,1,1458838889,1472143804,
UMTS,724,16,5140,88502958,48,-50.12911,-29.97491,247,2,1,1458838889,1472143804,
UMTS,724,16,5140,88502957,40,-50.118192,-29.937899,176,2,1,1458838889,1472143804,
UMTS,724,16,5140,88502967,135,-50.127934,-29.95067,40,2,1,1458838889,1472143804,
UMTS,724,16,5140,88483129,122,-50.136849,-29.991292,223,2,1,1458838888,1472143804,
UMTS,724,16,5140,88496537,446,-50.130004,-29.981864,449,3,1,1458838889,1472143804,
UMTS,724,16,5140,88494679,477,-50.113082,-29.928272,11,2,1,1458838888,1472143804,
UMTS,724,16,5140,88492957,40,-50.113182,-29.927929,304,3,1,1458838888,1472143804,
UMTS,208,15,3440,28471318,208,-1.497162,47.21307,98,41,1,1458838953,1472143714,
UMTS,208,15,3590,26689557,470,2.514233,50.885859,52,6,1,1458838985,1472143714,
UMTS,732,123,5135,32913188,143,-75.603341,6.253869,32,35,1,1458839057,1472143805,
UMTS,732,123,5135,32913185,245,-75.603404,6.254218,18,26,1,1458839057,1472143805,
GSM,510,89,10592,1596,,106.834489,-6.37277,1312,8,1,1458839079,1472143552,
GSM,510,89,10592,1936,,106.829131,-6.38178,335,4,1,1458839081,1472143552,
UMTS,655,10,12729,178877373,63,28.076387,-25.898354,24,3,1,1458839388,1472143799,
UMTS,734,4,40023,3368979,,-69.308642,10.188874,234,4,1,1458839528,1472143805,
UMTS,734,4,40015,3346678,,-69.239694,10.016468,28,31,1,1458839520,1472143805,
UMTS,734,4,40023,3387068,,-69.311269,10.131221,61,3,1,1458839528,1472143805,
UMTS,734,4,40023,3353569,,-69.320614,10.153833,526,7,1,1458839528,1472143805,
UMTS,302,220,46000,239322260,99,-71.649008,48.558716,177,28,1,1458839596,1472143764,
UMTS,302,220,46000,239323243,11,-71.643028,48.553382,40,15,1,1458839596,1472143764,
UMTS,302,220,46000,239322289,333,-71.635799,48.545608,312,24,1,1458839596,1472143764,
UMTS,302,220,46000,239336520,204,-71.639498,48.555292,145,4,1,1458839598,1472143764,
UMTS,302,220,46004,239443931,416,-73.322481,46.282258,14,2,1,1458839607,1472143764,
UMTS,302,220,46004,239454570,2,-73.285417,45.964667,5,2,1,1458839612,1472143764,
GSM,250,2,5240,21363,,43.810543,56.319034,323,4,1,1458839956,1472143527,
UMTS,262,7,21604,46150430,191,12.369605,51.360497,45,4,1,1458839982,1472143753,
UMTS,262,7,21604,46150493,148,12.376493,51.367737,16,7,1,1458839982,1472143753,
UMTS,262,7,21604,46182689,118,12.304839,51.542983,919,8,1,1458839987,1472143753,
UMTS,262,7,21604,46172689,71,12.316881,51.533482,387,6,1,1458839986,1472143753,
UMTS,262,7,21604,46162689,71,12.316521,51.530805,710,9,1,1458839984,1472143753,
UMTS,262,7,21604,46160430,63,12.371304,51.357132,12,5,1,1458839983,1472143753,
UMTS,262,7,21604,46182855,429,12.383456,51.36421,24,4,1,1458839987,1472143753,
UMTS,262,7,21604,46153106,144,12.274019,51.589414,1262,9,1,1458839982,1472143753,
UMTS,262,7,21604,46183097,426,12.302766,51.612815,615,70,1,1458839987,1472143753,
UMTS,262,7,21604,46140430,191,12.369396,51.360519,4,4,1,1458839980,1472143753,
UMTS,262,7,21604,46150520,16,12.270901,51.626559,998,3,1,1458839982,1472143753,
UMTS,262,7,21604,46170368,385,12.359316,51.358773,859,70,1,1387527879,1472143753,
UMTS,262,7,21607,46337954,232,12.184769,51.839227,166,70,1,1458839991,1472143753,
UMTS,262,7,21611,49981999,11,12.791697,50.896228,14511,248,1,1383666348,1472143753,-100
UMTS,262,7,21611,49962002,89,12.796089,50.894507,1437,438,1,1383666254,1472143753,-99
UMTS,262,7,21611,49986563,445,12.787429,50.895937,9234,549,1,1383666155,1472143753,-100
UMTS,262,7,21654,49457750,414,12.477708,50.744514,236,4,1,1458840014,1472143753,
UMTS,262,7,21902,14551888,304,13.591545,52.435745,353,2,1,1458840036,1472143753,
UMTS,262,7,21905,15469310,368,13.105851,52.383838,12,3,1,1458840045,1472143754,
UMTS,222,88,11087,12518877,218,9.320122,45.700399,501,47,1,1458840095,1472143719,
UMTS,222,88,11087,12529972,311,9.275412,45.784851,330,19,1,1458840097,1472143719,
LTE,262,1,16505,33101314,250,11.699304,51.856176,1519,22,1,1458840309,1472143598,
LTE,262,1,16505,33101312,251,11.799699,51.865516,2708,4,1,1458840309,1472143598,
LTE,262,1,16547,27717633,438,11.713304,51.996994,606,17,1,1458840328,1472143598,
LTE,262,1,16547,26487042,117,11.606327,52.114819,133,9,1,1458840327,1472143598,
LTE,262,1,16547,27711490,238,11.723014,52.012262,542,9,1,1458840328,1472143598,
LTE,262,1,16547,27715074,371,11.711092,52.019917,117,7,1,1458840328,1472143598,
LTE,262,1,16547,27711489,237,11.732803,51.995414,1004,19,1,1458840328,1472143598,
LTE,262,1,16547,27745793,256,11.736279,52.01779,97,5,1,1458840328,1472143598,
LTE,262,1,16547,33239553,0,11.882612,52.029009,6538,10,1,1458840333,1472143598,
LTE,262,1,16547,28720129,60,11.707835,52.022838,430,6,1,1458840329,1472143598,
LTE,262,1,16547,27825665,433,11.761821,51.986909,1778,29,1,1458840328,1472143598,
LTE,262,1,16547,31329029,73,11.731207,51.897063,97,3,1,1458840332,1472143598,
LTE,262,1,21011,26520320,0,11.709383,48.14105,481,15,1,1458840400,1472143598,
GSM,214,1,52671,56691,,-5.925633,37.17931,2212,3,1,1458840926,1472143512,-92
GSM,214,1,52671,56675,,-5.914211,37.176529,2335,7,1,1458840926,1472143463,-110
GSM,214,1,52671,14068,,-5.928557,37.12366,8152,4,1,1458840925,1472143463,-107
GSM,214,1,55801,64521,,-5.693225,37.02747,26947,2,1,1458841016,1472143512,-96
GSM,250,1,842,48121,,37.669003,56.640208,1772,3,1,1458841457,1472143526,
GSM,250,1,842,48503,,37.64204,56.505523,1820,5,1,1458841457,1472143526,
GSM,250,1,842,48506,,37.650897,56.489401,6267,4,1,1458841457,1472143526,
GSM,250,1,842,38123,,37.640225,56.489863,272,3,1,1458841457,1472143526,
GSM,250,1,842,45693,,37.546367,56.475663,2917,2,1,1458841457,1472143526,
GSM,250,1,1400,29803,,30.262631,59.858988,38,4,1,1458841519,1472143526,
GSM,250,1,1610,9524,,37.606175,56.466702,881,3,1,1458841556,1472143526,
GSM,250,1,1610,9525,,37.582305,56.39195,1716,2,1,1458841556,1472143526,
LTE,310,120,8199,67109377,129,-84.513101,38.035409,27,167,1,1458841688,1472143621,
LTE,310,120,8199,67134723,107,-84.510009,38.073774,144,84,1,1458841692,1472143621,
LTE,310,120,8199,67130122,151,-84.484159,38.025804,312,28,1,1458841691,1472143621,
LTE,310,120,9221,76945723,89,-95.511394,29.722033,212,16,1,1458841826,1472143622,
LTE,310,120,9221,76947507,335,-95.529269,29.719551,72,13,1,1458841826,1472143622,
LTE,310,120,9221,76947515,335,-95.529394,29.719426,341,10,1,1458841826,1472143622,
LTE,310,120,9221,76946235,68,-95.545032,29.718213,166,17,1,1458841826,1472143622,
LTE,310,120,9221,76857394,331,-95.486809,29.725599,37,59,1,1458841825,1472143622,
LTE,310,120,9221,76945722,88,-95.502669,29.721349,87,32,1,1458841825,1472143622,
LTE,310,120,9219,76853555,380,-95.405702,29.672025,170,73,1,1458841819,1472143621,
LTE,310,120,9220,76946491,303,-95.482832,29.725071,109,42,1,1458841822,1472143622,
LTE,310,120,9221,76857395,161,-95.496855,29.724361,65,27,1,1458841825,1472143622,
LTE,310,120,9221,76860218,287,-95.522186,29.727577,303,8,1,1458841825,1472143622,
LTE,310,120,9221,76946234,67,-95.531031,29.719841,323,33,1,1458841826,1472143622,
LTE,310,120,9220,76946489,304,-95.479167,29.726507,77,46,1,1458841822,1472143621,
LTE,310,120,9221,76864818,187,-95.555802,29.718407,68,37,1,1458841825,1472143622,
LTE,310,120,9221,76919609,21,-95.536788,29.717598,241,10,1,1458841825,1472143622,
LTE,310,120,9221,76919601,21,-95.537642,29.719419,54,15,1,1458841825,1472143622,
LTE,310,120,9221,76857402,331,-95.487256,29.725336,59,54,1,1458841825,1472143622,
LTE,310,120,9221,76947505,333,-95.521535,29.721881,110,32,1,1458841826,1472143622,
LTE,310,120,9221,76947513,333,-95.521791,29.721393,81,32,1,1458841826,1472143622,
LTE,310,120,9220,75525122,251,-95.441863,29.683553,203,33,1,1458841821,1472143621,
LTE,310,120,9220,77008187,29,-95.470793,29.725851,65,46,1,1458841823,1472143622,
LTE,310,120,9220,76946490,305,-95.474908,29.725093,124,33,1,1458841822,1472143622,
LTE,310,120,9221,76864826,187,-95.555744,29.718123,130,32,1,1458841825,1472143622,
LTE,310,120,9221,76864819,188,-95.56139,29.71203,384,43,1,1458841825,1472143622,
LTE,310,120,9221,76946226,67,-95.530107,29.720111,177,31,1,1458841826,1472143622,
LTE,310,120,9221,76857403,161,-95.4967,29.722693,117,26,1,1458841825,1472143622,
LTE,310,120,9228,76863545,220,-95.580317,29.632596,547,31,1,1458841843,1472143622,
LTE,310,120,9228,76924465,258,-95.559455,29.676519,187,27,1,1458841844,1472143622,
LTE,310,120,9228,76924473,258,-95.559128,29.679532,509,27,1,1458841844,1472143622,
LTE,310,120,9228,76924467,260,-95.560522,29.661847,132,44,1,1458841844,1472143622,
UMTS,250,20,19761,11721654,149,30.26659,59.938167,15,12,1,1458842344,1472143729,
LTE,208,20,20060,130940932,436,4.920167,45.739732,25,90,1,1458842498,1472143578,
LTE,208,20,30026,130965251,0,4.860704,45.752406,1814,38,1,1458842547,1472143578,
LTE,208,20,30026,130603520,0,4.861721,45.747753,115,18,1,1458842546,1472143578,
LTE,208,20,30026,130991108,415,4.860524,45.748147,186,49,1,1458842547,1472143578,
LTE,208,20,30026,130611972,0,4.85645,45.749835,105,26,1,1458842546,1472143578,
LTE,208,20,30026,130995203,159,4.862462,45.741067,195,48,1,1458842547,1472143578,
UMTS,404,4,1012,175779,60,77.101392,28.443725,396,7,1,1458842753,1472143770,
UMTS,404,4,1012,188149,190,77.091409,28.453175,660,11,1,1458842755,1472143772,
UMTS,404,4,1012,189429,311,77.084526,28.467375,238,5,1,1458842756,1472143772,
UMTS,404,4,1012,189918,336,77.092172,28.466469,786,4,1,1458842756,1472143772,
UMTS,404,4,1012,175780,68,77.09941,28.449582,202,13,1,1458842753,1472143772,
UMTS,404,4,1012,188340,227,77.09156,28.465943,358,15,1,1458842755,1472143772,
UMTS,404,4,1012,188849,238,77.090352,28.461588,391,12,1,1458842755,1472143772,
UMTS,404,4,1012,188339,219,77.094694,28.460884,173,13,1,1458842755,1472143772,
UMTS,404,4,1012,188338,211,77.093969,28.469159,115,10,1,1458842755,1472143772,
UMTS,404,4,1012,188981,288,77.098318,28.452457,40,10,1,1458842756,1472143772,
LTE,311,480,62982,63035907,221,-81.396003,40.829693,139,73,1,1458842961,1472143669,
LTE,311,480,62982,63033120,263,-81.427262,40.700885,251,29,1,1458842961,1472143669,
LTE,311,480,62982,63033100,261,-81.43637,40.674608,323,46,1,1458842961,1472143669,
LTE,311,480,62982,63033110,262,-81.470003,40.730705,8392,8,1,1458842961,1472143669,
LTE,311,480,62982,63035906,220,-81.398763,40.818045,324,27,1,1458842961,1472143669,
LTE,311,480,63235,63463427,230,-80.982822,41.235264,179,53,1,1458842968,1472143669,
LTE,311,480,63233,63393558,106,-81.254613,41.71357,551,71,1,1458842965,1472143669,
LTE,311,480,63235,63316227,386,-81.1444,41.246988,860,76,1,1458842968,1472143669,
LTE,311,480,63238,63330336,221,-81.444503,41.311755,208,76,1,1458842970,1472143669,
LTE,311,480,63238,63391520,401,-81.342509,41.247342,197,79,1,1458842970,1472143669,
LTE,311,480,62982,63091222,154,-81.372388,40.826289,153,144,1,1458842961,1472143669,
LTE,311,480,63238,63330306,220,-81.4369,41.301936,306,15,1,1458842970,1472143669,
LTE,311,480,63238,63314700,345,-81.370225,41.254987,252,97,1,1458842970,1472143669,
LTE,311,480,62982,63128844,348,-81.302839,40.838976,244,36,1,1458842961,1472143669,
LTE,311,480,63235,63266049,243,-81.194829,41.2435,494,73,1,1458842968,1472143669,
LTE,311,480,63238,63330326,220,-81.439314,41.303449,151,42,1,1458842970,1472143669,
LTE,311,480,63238,63330328,220,-81.434874,41.295022,16,2,1,1458842970,1472143669,
LTE,311,480,64002,64080406,247,-84.378904,39.253926,99,38,1,1458842972,1472143669,
LTE,311,480,64002,64097825,80,-84.397155,39.211018,367,13,1,1458842972,1472143669,
LTE,311,480,64002,64167712,335,-84.228931,39.377427,347,70,1,1458842974,1472143669,
LTE,311,480,64002,64167692,333,-84.208483,39.392149,198,47,1,1458842974,1472143669,
LTE,311,480,64002,64097805,78,-84.389758,39.226584,149,61,1,1458842972,1472143669,
LTE,311,480,64002,64080672,275,-84.264716,39.322706,146,66,1,1458842972,1472143669,
LTE,311,480,64002,64097804,78,-84.388575,39.227916,179,52,1,1458842972,1472143669,
LTE,311,480,64005,64132353,120,-84.861357,39.112807,1941,18,1,1458842984,1472143669,
LTE,311,480,64007,64147478,169,-84.485348,39.137847,141,193,1,1458842987,1472143669,
LTE,311,480,64257,64362016,374,-84.609726,40.096136,422,36,1,1458842994,1472143669,
LTE,311,480,64260,64328961,348,-83.84222,39.967076,625,53,1,1458843000,1472143669,
LTE,311,480,64259,64340000,74,-84.174744,39.630729,1298,279,1,1458842998,1472143669,
LTE,311,480,64260,64447234,367,-83.79645,39.891208,181,76,1,1458843000,1472143669,
LTE,311,480,64518,64598028,78,-83.070118,40.28129,563,391,1,1458843010,1472143669,
LTE,311,480,64772,64868364,132,-82.935005,39.993131,112,129,1,1458843026,1472143669,
LTE,311,480,64774,64882710,127,-82.916917,40.0031,1071,53,1,1458843030,1472143669,
LTE,311,480,64772,64868353,132,-82.933674,39.995007,127,104,1,1458843026,1472143669,
LTE,311,480,64776,64866080,413,-83.093125,40.086381,316,99,1,1458843035,1472143669,
LTE,311,480,64776,64880160,431,-83.068383,40.063924,174,37,1,1458843036,1472143669,
LTE,311,480,64775,64851212,249,-82.90326,40.033477,188,144,1,1458843032,1472143669,
LTE,311,480,64775,64857888,443,-82.9997,40.057309,245,463,1,1458843032,1472143669,
LTE,311,480,64776,64865558,433,-83.08409,40.064393,132,37,1,1458843035,1472143669,
LTE,311,480,64776,64859660,426,-83.079248,40.063257,190,23,1,1458843035,1472143669,
LTE,311,480,64776,64865538,433,-83.085853,40.063756,353,9,1,1458843035,1472143669,
LTE,311,480,64776,64836384,311,-83.110187,40.056817,251,25,1,1458843034,1472143669,
LTE,311,480,64776,64865548,432,-83.089315,40.081261,229,28,1,1458843035,1472143669,
LTE,311,480,64776,64836374,310,-83.096335,40.058308,963,32,1,1458843034,1472143669,
LTE,311,480,64776,64836364,309,-83.102479,40.073405,266,133,1,1458843034,1472143669,
GSM,208,1,12815,14763,,1.438969,43.610865,167,32,1,1458843201,1472143808,
GSM,208,1,12815,14764,,1.437195,43.611013,115,34,1,1458843201,1472143808,
GSM,208,1,12815,18151,,1.439008,43.613432,119,41,1,1458843202,1472143808,
GSM,208,1,12815,14762,,1.438574,43.612749,126,39,1,1458843201,1472143808,
GSM,208,1,17153,39099,,-1.754849,43.531187,6581,9,1,1458843259,1472143808,
GSM,208,1,16898,54659,,2.326823,48.871934,18,5,1,1458843251,1472143808,
GSM,208,1,17153,48527,,-1.065823,43.666054,1436,12,1,1458843260,1472143808,
GSM,208,1,17153,28319,,-1.382735,43.845038,116,5,1,1458843259,1472143808,
UMTS,520,3,5205,36060153,215,100.79462,12.849675,3477,9,1,1458843459,1472143796,
UMTS,334,20,11613,122531475,105,-87.250356,20.480846,104,2,1,1458843537,1472143770,
UMTS,334,20,12002,196772530,414,-99.044859,19.289249,192,65,1,1458843551,1472143770,
LTE,202,5,4028,247811,56,23.161957,38.701082,13414,3,1,1458843799,1472143574,
LTE,202,5,4028,162561,13,23.663272,38.297621,280,10,1,1458843799,1472143574,
LTE,202,10,61100,2714379,193,22.985456,36.575272,1329,5,1,1458843811,1472143574,
LTE,202,10,61100,2711311,388,23.011581,36.577375,1123,4,1,1458843810,1472143574,
LTE,204,2,12600,108569879,144,5.967492,51.956181,17,102,1,1458843839,1472143574,
LTE,722,310,26229,1485057,57,-68.846374,-32.884791,191,9,1,1458843947,1472143701,
LTE,722,310,27180,70147,0,-58.392403,-34.591786,11,10,1,1458843953,1472143702,
LTE,722,310,27182,174595,344,-58.407667,-34.570699,256,35,1,1458843954,1472143702,
LTE,722,310,27182,20739,248,-58.409823,-34.577377,33,21,1,1458843954,1472143702,
LTE,722,310,27178,52482,136,-58.460746,-34.623295,13,8,1,1458843952,1472143702,
LTE,722,310,27182,152834,120,-58.418861,-34.560962,72,31,1,1458843954,1472143702,
LTE,722,310,27182,152835,122,-58.424409,-34.561327,193,16,1,1458843954,1472143702,
LTE,722,310,27182,127746,313,-58.413873,-34.570477,88,34,1,1458843954,1472143702,
LTE,722,310,27180,10241,169,-58.386648,-34.586241,197,17,1,1458843953,1472143702,
LTE,722,310,27182,20482,0,-58.420033,-34.58057,113,38,1,1458843954,1472143702,
LTE,722,310,27182,21506,208,-58.410989,-34.570601,45,25,1,1458843954,1472143702,
LTE,722,310,27182,127747,314,-58.42259,-34.570265,71,23,1,1458843954,1472143702,
LTE,722,310,27178,52481,135,-58.457846,-34.62365,58,15,1,1458843952,1472143702,
LTE,722,310,27180,10242,127,-58.384508,-34.586551,225,15,1,1458843953,1472143702,
LTE,722,310,27182,22530,352,-58.398021,-34.581003,193,8,1,1458843954,1472143702,
LTE,722,310,27182,22531,353,-58.402235,-34.579208,107,18,1,1458843954,1472143702,
LTE,722,310,27182,102146,16,-58.435697,-34.563036,227,8,1,1458843954,1472143702,
LTE,722,310,27182,152833,120,-58.421619,-34.557499,101,44,1,1458843954,1472143702,
LTE,722,310,27181,63746,268,-58.434475,-34.561186,429,15,1,1458843954,1472143702,
LTE,722,310,27180,10243,170,-58.38998,-34.590015,110,11,1,1458843953,1472143702,
LTE,722,310,27180,113153,126,-58.395027,-34.582111,213,18,1,1458843953,1472143702,
LTE,722,310,27182,30209,483,-58.433696,-34.569684,199,4,1,1458843954,1472143702,
LTE,722,310,27182,103937,387,-58.428288,-34.570256,186,17,1,1458843954,1472143702,
LTE,722,310,27182,20737,246,-58.406075,-34.576312,33,13,1,1458843954,1472143702,
LTE,722,310,27180,70146,406,-58.391423,-34.593206,141,4,1,1458843953,1472143702,
LTE,722,310,27180,113154,127,-58.38991,-34.582195,170,36,1,1458843953,1472143702,
LTE,722,310,27182,20738,247,-58.405886,-34.580162,93,23,1,1458843954,1472143702,
LTE,722,310,27182,174594,343,-58.407175,-34.574866,30,10,1,1458843954,1472143702,
LTE,722,310,27182,127745,312,-58.419651,-34.565029,39,26,1,1458843954,1472143702,
LTE,724,2,33123,51435009,247,-44.000535,-19.924908,1033,12,1,1458843986,1472143702,
LTE,724,2,38150,135292930,181,-34.920778,-8.081034,40,15,1,1458843999,1472143702,
LTE,724,2,33737,262068993,75,-44.904987,-20.144874,946,18,1,1458843993,1472143702,
LTE,724,2,37900,127521794,49,-37.078511,-10.942966,3,20,1,1458843997,1472143702,
LTE,724,2,38351,137368066,65,-34.890263,-7.12213,26,6,1,1458844003,1472143702,
LTE,724,2,38504,140307203,239,-38.591593,-3.739567,158,102,1,1458844007,1472143702,
LTE,724,2,39150,152094723,62,-48.468334,-1.430916,102,10,1,1458844010,1472143702,
LTE,724,2,38504,140307201,47,-38.582831,-3.737623,169,51,1,1458844007,1472143702,
LTE,724,2,38506,140311811,276,-38.574924,-3.738042,58,65,1,1458844008,1472143702,
LTE,724,2,39150,152058882,181,-48.479404,-1.448499,269,58,1,1458844009,1472143702,
LTE,724,2,38506,140309761,65,-38.527175,-3.731778,32,34,1,1458844008,1472143702,
LTE,724,2,38506,140274179,373,-38.529669,-3.737034,104,43,1,1458844007,1472143702,
UMTS,202,5,6021,2760736,195,23.853412,38.181438,40,14,1,1458844064,1472143707,
UMTS,202,5,6021,2770676,398,23.860506,38.189184,159,17,1,1458844065,1472143707,
